scenario,frames,fused_frames,raw_fallback_frames,fused_ratio,raw_fallback_ratio,reason_counts,wait_p50_ms,wait_p95_ms,wait_p99_ms,wait_max_ms,gap_p99_ms,gap_max_ms
acceleration_decision,173,0,173,0.000,1.000,"{""no_fused"": 173}",104.849,109.6258,111.0246,115.615,112.05418701171874,121.174072265625
